Title,ECR,EPP,Greens/EFA,IDG,NI,REG,S&D,The Left,ECR%,EPP%,Greens/EFA%,IDG%,NI%,REG%,S&D%,The Left%
5581,2,173,71,53,22,100,143,38,0.031,0.983,1.0,0.828,0.478,0.98,0.993,1.0
5582,9,171,66,52,25,95,142,38,0.141,0.972,0.93,0.812,0.543,0.931,0.986,1.0
5583,56,172,71,7,27,101,143,38,0.875,0.977,1.0,0.109,0.587,0.99,0.993,1.0
5584,5,171,71,1,27,95,143,38,0.078,0.972,1.0,0.016,0.587,0.931,0.993,1.0
5585,0,9,71,0,17,82,138,37,0.0,0.051,1.0,0.0,0.37,0.804,0.958,0.974
5586,60,175,71,58,34,101,143,38,0.938,0.994,1.0,0.906,0.739,0.99,0.993,1.0
5587,8,171,71,5,28,101,143,38,0.125,0.972,1.0,0.078,0.609,0.99,0.993,1.0
5588,50,171,71,15,28,100,143,38,0.781,0.972,1.0,0.234,0.609,0.98,0.993,1.0
5589,2,160,71,2,27,95,143,37,0.031,0.909,1.0,0.031,0.587,0.931,0.993,0.974
5590,1,13,71,0,15,15,132,37,0.016,0.074,1.0,0.0,0.326,0.147,0.917,0.974
5591,54,171,71,24,30,13,5,37,0.844,0.972,1.0,0.375,0.652,0.127,0.035,0.974
5592,48,172,71,4,26,99,143,38,0.75,0.977,1.0,0.062,0.565,0.971,0.993,1.0
5593,55,166,71,4,28,101,143,37,0.859,0.943,1.0,0.062,0.609,0.99,0.993,0.974
5594,6,170,71,1,27,95,143,38,0.094,0.966,1.0,0.016,0.587,0.931,0.993,1.0
5595,3,154,71,0,28,95,143,35,0.047,0.875,1.0,0.0,0.609,0.931,0.993,0.921
5596,54,166,71,30,31,96,143,38,0.844,0.943,1.0,0.469,0.674,0.941,0.993,1.0
5597,3,12,71,2,15,99,143,38,0.047,0.068,1.0,0.031,0.326,0.971,0.993,1.0
5598,2,163,71,0,27,99,143,37,0.031,0.926,1.0,0.0,0.587,0.971,0.993,0.974
5599,0,3,71,0,15,5,134,38,0.0,0.017,1.0,0.0,0.326,0.049,0.931,1.0
5600,52,175,71,53,32,101,143,38,0.812,0.994,1.0,0.828,0.696,0.99,0.993,1.0
5601,2,169,71,4,26,100,143,37,0.031,0.96,1.0,0.062,0.565,0.98,0.993,0.974
5602,56,175,71,54,32,101,143,38,0.875,0.994,1.0,0.844,0.696,0.99,0.993,1.0
5603,11,169,71,1,27,101,143,38,0.172,0.96,1.0,0.016,0.587,0.99,0.993,1.0
5604,1,165,71,0,27,95,143,38,0.016,0.938,1.0,0.0,0.587,0.931,0.993,1.0
5605,49,166,71,7,27,101,143,38,0.766,0.943,1.0,0.109,0.587,0.99,0.993,1.0
5606,3,161,71,0,27,95,143,37,0.047,0.915,1.0,0.0,0.587,0.931,0.993,0.974
5607,4,168,70,1,30,98,142,37,0.062,0.955,0.986,0.016,0.652,0.961,0.986,0.974
5608,56,172,71,35,32,101,143,36,0.875,0.977,1.0,0.547,0.696,0.99,0.993,0.947
5609,6,171,71,10,28,101,143,36,0.094,0.972,1.0,0.156,0.609,0.99,0.993,0.947
5610,1,158,71,1,27,95,142,36,0.016,0.898,1.0,0.016,0.587,0.931,0.986,0.947
5611,51,174,71,43,30,101,142,35,0.797,0.989,1.0,0.672,0.652,0.99,0.986,0.921
5612,2,112,71,10,29,82,10,36,0.031,0.636,1.0,0.156,0.63,0.804,0.069,0.947
5613,54,169,70,19,33,94,142,38,0.844,0.96,0.986,0.297,0.717,0.922,0.986,1.0
5614,48,5,67,1,17,2,27,36,0.75,0.028,0.944,0.016,0.37,0.02,0.188,0.947
5615,4,0,67,1,7,3,4,34,0.062,0.0,0.944,0.016,0.152,0.029,0.028,0.895
5616,17,6,0,64,19,0,0,0,0.266,0.034,0.0,1.0,0.413,0.0,0.0,0.0
5617,12,3,0,64,8,0,0,0,0.188,0.017,0.0,1.0,0.174,0.0,0.0,0.0
5618,21,5,0,63,19,4,0,0,0.328,0.028,0.0,0.984,0.413,0.039,0.0,0.0
5619,0,2,67,1,15,3,139,37,0.0,0.011,0.944,0.016,0.326,0.029,0.965,0.974
5620,22,5,0,64,8,0,0,1,0.344,0.028,0.0,1.0,0.174,0.0,0.0,0.026
5621,20,3,0,63,8,1,0,2,0.312,0.017,0.0,0.984,0.174,0.01,0.0,0.053
5622,44,162,68,0,26,100,140,0,0.688,0.92,0.958,0.0,0.565,0.98,0.972,0.0
5623,63,172,71,62,40,101,143,37,0.984,0.977,1.0,0.969,0.87,0.99,0.993,0.974
5624,58,168,71,19,26,100,144,6,0.906,0.955,1.0,0.297,0.565,0.98,1.0,0.158
5625,40,167,70,1,20,100,142,0,0.625,0.949,0.986,0.016,0.435,0.98,0.986,0.0
5626,63,171,71,42,33,101,143,29,0.984,0.972,1.0,0.656,0.717,0.99,0.993,0.763
5627,63,172,71,59,39,101,144,29,0.984,0.977,1.0,0.922,0.848,0.99,1.0,0.763
5628,63,172,71,42,34,101,144,33,0.984,0.977,1.0,0.656,0.739,0.99,1.0,0.868
5629,4,2,71,6,16,9,142,36,0.062,0.011,1.0,0.094,0.348,0.088,0.986,0.947
5630,4,1,71,6,8,5,9,37,0.062,0.006,1.0,0.094,0.174,0.049,0.062,0.974
5631,4,2,71,6,17,8,142,37,0.062,0.011,1.0,0.094,0.37,0.078,0.986,0.974
5632,4,1,70,6,7,28,4,36,0.062,0.006,0.986,0.094,0.152,0.275,0.028,0.947
5633,5,2,71,1,9,27,10,36,0.078,0.011,1.0,0.016,0.196,0.265,0.069,0.947
5634,53,168,1,18,26,97,140,0,0.828,0.955,0.014,0.281,0.565,0.951,0.972,0.0
5635,8,168,0,1,26,99,141,36,0.125,0.955,0.0,0.016,0.565,0.971,0.979,0.947
5636,15,169,0,4,25,99,143,37,0.234,0.96,0.0,0.062,0.543,0.971,0.993,0.974
5637,15,171,0,30,18,98,143,19,0.234,0.972,0.0,0.469,0.391,0.961,0.993,0.5
5638,0,0,71,4,7,2,8,37,0.0,0.0,1.0,0.062,0.152,0.02,0.056,0.974
5639,61,172,71,29,26,101,142,34,0.953,0.977,1.0,0.453,0.565,0.99,0.986,0.895
5640,1,3,71,22,20,98,143,34,0.016,0.017,1.0,0.344,0.435,0.961,0.993,0.895
5641,53,167,71,8,31,101,144,37,0.828,0.949,1.0,0.125,0.674,0.99,1.0,0.974
5642,6,169,70,1,29,101,144,37,0.094,0.96,0.986,0.016,0.63,0.99,1.0,0.974
5643,1,4,71,1,15,4,139,36,0.016,0.023,1.0,0.016,0.326,0.039,0.965,0.947
5644,5,167,71,0,16,101,143,31,0.078,0.949,1.0,0.0,0.348,0.99,0.993,0.816
5645,7,2,71,1,18,92,142,36,0.109,0.011,1.0,0.016,0.391,0.902,0.986,0.947
5646,3,2,71,3,17,94,143,36,0.047,0.011,1.0,0.047,0.37,0.922,0.993,0.947
5647,9,9,71,26,18,99,143,37,0.141,0.051,1.0,0.406,0.391,0.971,0.993,0.974
5648,4,0,70,4,7,7,7,36,0.062,0.0,0.986,0.062,0.152,0.069,0.049,0.947
5649,5,168,71,1,16,101,141,34,0.078,0.955,1.0,0.016,0.348,0.99,0.979,0.895
5650,5,168,71,1,13,101,144,33,0.078,0.955,1.0,0.016,0.283,0.99,1.0,0.868
5651,59,171,1,47,31,100,142,36,0.922,0.972,0.014,0.734,0.674,0.98,0.986,0.947
5652,55,166,0,23,14,100,142,0,0.859,0.943,0.0,0.359,0.304,0.98,0.986,0.0
5653,61,169,71,6,29,101,144,37,0.953,0.96,1.0,0.094,0.63,0.99,1.0,0.974
5654,6,166,71,5,17,100,144,36,0.094,0.943,1.0,0.078,0.37,0.98,1.0,0.947
5655,13,169,0,0,25,98,139,0,0.203,0.96,0.0,0.0,0.543,0.961,0.965,0.0
5656,9,4,0,63,10,2,2,0,0.141,0.023,0.0,0.984,0.217,0.02,0.014,0.0
5657,50,172,70,42,36,96,141,37,0.781,0.977,0.986,0.656,0.783,0.941,0.979,0.974
5658,58,171,70,55,34,100,143,37,0.906,0.972,0.986,0.859,0.739,0.98,0.993,0.974
5659,4,4,71,13,17,97,144,36,0.062,0.023,1.0,0.203,0.37,0.951,1.0,0.947
5660,37,169,0,54,31,98,7,0,0.578,0.96,0.0,0.844,0.674,0.961,0.049,0.0
5661,32,163,71,4,29,100,140,32,0.5,0.926,1.0,0.062,0.63,0.98,0.972,0.842
5662,11,6,70,53,21,92,142,1,0.172,0.034,0.986,0.828,0.457,0.902,0.986,0.026
5663,46,171,71,60,36,101,144,35,0.719,0.972,1.0,0.938,0.783,0.99,1.0,0.921
5664,36,168,0,28,27,99,2,0,0.562,0.955,0.0,0.438,0.587,0.971,0.014,0.0
5665,8,165,1,58,29,99,2,0,0.125,0.938,0.014,0.906,0.63,0.971,0.014,0.0
5666,13,9,70,51,24,98,143,9,0.203,0.051,0.986,0.797,0.522,0.961,0.993,0.237
5667,7,170,43,51,27,87,135,36,0.109,0.966,0.606,0.797,0.587,0.853,0.938,0.947
5668,7,168,1,54,21,86,8,0,0.109,0.955,0.014,0.844,0.457,0.843,0.056,0.0
5669,20,166,1,11,13,11,1,0,0.312,0.943,0.014,0.172,0.283,0.108,0.007,0.0
5670,50,165,0,54,29,55,11,0,0.781,0.938,0.0,0.844,0.63,0.539,0.076,0.0
5671,50,4,0,62,10,1,0,1,0.781,0.023,0.0,0.969,0.217,0.01,0.0,0.026
5672,50,1,0,37,19,0,0,0,0.781,0.006,0.0,0.578,0.413,0.0,0.0,0.0
5673,63,171,70,61,36,101,142,36,0.984,0.972,0.986,0.953,0.783,0.99,0.986,0.947
5674,6,167,71,0,29,101,143,33,0.094,0.949,1.0,0.0,0.63,0.99,0.993,0.868
5675,47,1,0,39,7,0,0,0,0.734,0.006,0.0,0.609,0.152,0.0,0.0,0.0
5676,61,170,69,47,34,100,143,36,0.953,0.966,0.972,0.734,0.739,0.98,0.993,0.947
5677,2,169,70,1,30,101,144,30,0.031,0.96,0.986,0.016,0.652,0.99,1.0,0.789
5678,56,3,0,61,9,0,0,0,0.875,0.017,0.0,0.953,0.196,0.0,0.0,0.0
5679,52,172,70,52,35,101,143,36,0.812,0.977,0.986,0.812,0.761,0.99,0.993,0.947
5680,2,160,71,0,19,89,139,20,0.031,0.909,1.0,0.0,0.413,0.873,0.965,0.526
5681,62,5,0,63,20,0,1,2,0.969,0.028,0.0,0.984,0.435,0.0,0.007,0.053
5682,3,166,69,9,30,100,143,34,0.047,0.943,0.972,0.141,0.652,0.98,0.993,0.895
5683,61,171,2,51,32,27,143,35,0.953,0.972,0.028,0.797,0.696,0.265,0.993,0.921
5684,6,167,70,44,34,89,143,31,0.094,0.949,0.986,0.688,0.739,0.873,0.993,0.816
5685,51,5,0,63,11,0,0,1,0.797,0.028,0.0,0.984,0.239,0.0,0.0,0.026
5686,48,6,0,63,20,0,0,0,0.75,0.034,0.0,0.984,0.435,0.0,0.0,0.0
5687,61,13,1,63,11,7,3,5,0.953,0.074,0.014,0.984,0.239,0.069,0.021,0.132
5688,56,171,69,52,35,101,137,35,0.875,0.972,0.972,0.812,0.761,0.99,0.951,0.921
5689,1,162,71,0,30,100,140,29,0.016,0.92,1.0,0.0,0.652,0.98,0.972,0.763
5690,52,7,0,63,20,0,3,1,0.812,0.04,0.0,0.984,0.435,0.0,0.021,0.026
5691,3,159,71,1,19,100,140,19,0.047,0.903,1.0,0.016,0.413,0.98,0.972,0.5
5692,55,1,0,39,20,0,0,1,0.859,0.006,0.0,0.609,0.435,0.0,0.0,0.026
5693,4,155,71,24,19,93,138,35,0.062,0.881,1.0,0.375,0.413,0.912,0.958,0.921
5694,52,4,0,63,21,0,0,0,0.812,0.023,0.0,0.984,0.457,0.0,0.0,0.0
5695,61,157,0,63,22,2,3,1,0.953,0.892,0.0,0.984,0.478,0.02,0.021,0.026
5696,45,5,0,62,10,0,0,0,0.703,0.028,0.0,0.969,0.217,0.0,0.0,0.0
5697,8,168,70,0,26,100,141,20,0.125,0.955,0.986,0.0,0.565,0.98,0.979,0.526
5698,54,157,70,20,34,99,143,37,0.844,0.892,0.986,0.312,0.739,0.971,0.993,0.974
5699,5,168,71,2,30,101,143,36,0.078,0.955,1.0,0.031,0.652,0.99,0.993,0.947
5700,5,169,71,20,32,95,144,9,0.078,0.96,1.0,0.312,0.696,0.931,1.0,0.237
5701,1,169,71,20,34,93,143,36,0.016,0.96,1.0,0.312,0.739,0.912,0.993,0.947
5702,16,0,0,38,8,0,0,1,0.25,0.0,0.0,0.594,0.174,0.0,0.0,0.026
5703,56,172,71,34,31,100,142,31,0.875,0.977,1.0,0.531,0.674,0.98,0.986,0.816
5704,1,168,71,3,30,101,144,30,0.016,0.955,1.0,0.047,0.652,0.99,1.0,0.789
5705,52,2,0,39,18,0,0,1,0.812,0.011,0.0,0.609,0.391,0.0,0.0,0.026
5706,49,0,1,39,9,0,0,0,0.766,0.0,0.014,0.609,0.196,0.0,0.0,0.0
5707,56,6,0,63,19,0,1,1,0.875,0.034,0.0,0.984,0.413,0.0,0.007,0.026
5708,58,160,69,24,30,100,143,34,0.906,0.909,0.972,0.375,0.652,0.98,0.993,0.895
5709,8,160,70,24,21,99,140,34,0.125,0.909,0.986,0.375,0.457,0.971,0.972,0.895
5710,2,159,71,0,31,99,144,36,0.031,0.903,1.0,0.0,0.674,0.971,1.0,0.947
5711,2,159,71,0,31,100,144,36,0.031,0.903,1.0,0.0,0.674,0.98,1.0,0.947
5712,4,148,71,0,20,94,141,36,0.062,0.841,1.0,0.0,0.435,0.922,0.979,0.947
5713,47,6,0,63,20,0,1,1,0.734,0.034,0.0,0.984,0.435,0.0,0.007,0.026
5714,59,163,70,42,35,100,144,35,0.922,0.926,0.986,0.656,0.761,0.98,1.0,0.921
5715,2,151,71,0,20,100,142,25,0.031,0.858,1.0,0.0,0.435,0.98,0.986,0.658
5716,1,153,70,0,18,94,140,28,0.016,0.869,0.986,0.0,0.391,0.922,0.972,0.737
5717,56,24,0,61,14,4,14,1,0.875,0.136,0.0,0.953,0.304,0.039,0.097,0.026
5718,56,18,0,61,21,4,14,0,0.875,0.102,0.0,0.953,0.457,0.039,0.097,0.0
5719,60,171,66,59,30,99,142,30,0.938,0.972,0.93,0.922,0.652,0.971,0.986,0.789
5720,12,1,0,38,9,0,0,1,0.188,0.006,0.0,0.594,0.196,0.0,0.0,0.026
5721,20,4,0,62,10,0,0,0,0.312,0.023,0.0,0.969,0.217,0.0,0.0,0.0
5722,54,166,67,0,26,99,141,9,0.844,0.943,0.944,0.0,0.565,0.971,0.979,0.237
5723,59,169,1,61,28,99,10,2,0.922,0.96,0.014,0.953,0.609,0.971,0.069,0.053
5724,11,167,2,0,26,98,141,25,0.172,0.949,0.028,0.0,0.565,0.961,0.979,0.658
5725,56,166,64,24,25,100,141,0,0.875,0.943,0.901,0.375,0.543,0.98,0.979,0.0
5726,55,167,65,24,24,100,141,0,0.859,0.949,0.915,0.375,0.522,0.98,0.979,0.0
5727,13,5,1,58,11,0,0,0,0.203,0.028,0.014,0.906,0.239,0.0,0.0,0.0
5728,56,167,65,41,32,99,142,20,0.875,0.949,0.915,0.641,0.696,0.971,0.986,0.526
5729,57,165,2,61,22,27,6,4,0.891,0.938,0.028,0.953,0.478,0.265,0.042,0.105
5730,55,5,64,25,4,7,1,5,0.859,0.028,0.901,0.391,0.087,0.069,0.007,0.132
5731,56,8,1,61,23,0,1,4,0.875,0.045,0.014,0.953,0.5,0.0,0.007,0.105
5732,55,24,0,25,20,5,4,2,0.859,0.136,0.0,0.391,0.435,0.049,0.028,0.053
5733,59,161,0,2,21,93,1,0,0.922,0.915,0.0,0.031,0.457,0.912,0.007,0.0
5734,16,5,0,45,10,0,0,5,0.25,0.028,0.0,0.703,0.217,0.0,0.0,0.132
5735,2,158,1,0,25,99,137,0,0.031,0.898,0.014,0.0,0.543,0.971,0.951,0.0
5736,2,158,65,0,27,99,137,0,0.031,0.898,0.915,0.0,0.587,0.971,0.951,0.0
5737,1,16,67,5,16,12,58,35,0.016,0.091,0.944,0.078,0.348,0.118,0.403,0.921
5738,13,4,0,61,11,0,1,0,0.203,0.023,0.0,0.953,0.239,0.0,0.007,0.0
5739,40,14,67,0,14,95,135,12,0.625,0.08,0.944,0.0,0.304,0.931,0.938,0.316
5740,55,164,67,4,15,98,119,4,0.859,0.932,0.944,0.062,0.326,0.961,0.826,0.105
5741,54,169,0,25,24,98,142,0,0.844,0.96,0.0,0.391,0.522,0.961,0.986,0.0
5742,49,167,67,25,15,98,118,2,0.766,0.949,0.944,0.391,0.326,0.961,0.819,0.053
5743,60,168,0,31,15,98,3,1,0.938,0.955,0.0,0.484,0.326,0.961,0.021,0.026
5744,52,164,67,19,30,100,142,36,0.812,0.932,0.944,0.297,0.652,0.98,0.986,0.947
5745,2,8,67,1,18,77,140,37,0.031,0.045,0.944,0.016,0.391,0.755,0.972,0.974
5746,21,11,0,62,11,0,0,1,0.328,0.062,0.0,0.969,0.239,0.0,0.0,0.026
5747,40,4,0,1,2,1,0,0,0.625,0.023,0.0,0.016,0.043,0.01,0.0,0.0
5748,57,168,0,26,24,97,136,2,0.891,0.955,0.0,0.406,0.522,0.951,0.944,0.053
5749,4,163,66,0,26,99,139,8,0.062,0.926,0.93,0.0,0.565,0.971,0.965,0.211
5750,60,164,64,27,26,100,131,0,0.938,0.932,0.901,0.422,0.565,0.98,0.91,0.0
5751,8,162,67,1,12,100,140,33,0.125,0.92,0.944,0.016,0.261,0.98,0.972,0.868
5752,46,12,66,29,13,39,55,37,0.719,0.068,0.93,0.453,0.283,0.382,0.382,0.974
5753,13,139,0,1,14,39,54,0,0.203,0.79,0.0,0.016,0.304,0.382,0.375,0.0
5754,57,168,67,26,27,100,135,11,0.891,0.955,0.944,0.406,0.587,0.98,0.938,0.289
5755,60,170,0,25,22,99,140,1,0.938,0.966,0.0,0.391,0.478,0.971,0.972,0.026
5756,53,7,66,18,11,7,25,0,0.828,0.04,0.93,0.281,0.239,0.069,0.174,0.0
5757,54,162,64,23,27,99,134,0,0.844,0.92,0.901,0.359,0.587,0.971,0.931,0.0
5758,7,161,2,0,25,89,121,1,0.109,0.915,0.028,0.0,0.543,0.873,0.84,0.026
5759,0,1,2,1,9,1,25,36,0.0,0.006,0.028,0.016,0.196,0.01,0.174,0.947
5760,0,1,67,0,6,10,133,6,0.0,0.006,0.944,0.0,0.13,0.098,0.924,0.158
5761,52,168,67,24,28,100,141,7,0.812,0.955,0.944,0.375,0.609,0.98,0.979,0.184
5762,61,169,0,61,30,17,7,2,0.953,0.96,0.0,0.953,0.652,0.167,0.049,0.053
5763,17,3,0,58,11,1,0,1,0.266,0.017,0.0,0.906,0.239,0.01,0.0,0.026
5764,2,144,2,0,13,69,110,0,0.031,0.818,0.028,0.0,0.283,0.676,0.764,0.0
5765,48,3,66,1,5,3,1,1,0.75,0.017,0.93,0.016,0.109,0.029,0.007,0.026
5766,43,2,66,0,6,9,2,0,0.672,0.011,0.93,0.0,0.13,0.088,0.014,0.0
5767,47,2,66,1,5,9,2,0,0.734,0.011,0.93,0.016,0.109,0.088,0.014,0.0
5768,0,0,0,0,8,0,2,35,0.0,0.0,0.0,0.0,0.174,0.0,0.014,0.921
5769,2,1,67,10,14,7,141,37,0.031,0.006,0.944,0.156,0.304,0.069,0.979,0.974
5770,15,3,0,62,9,0,0,1,0.234,0.017,0.0,0.969,0.196,0.0,0.0,0.026
5771,1,1,67,0,8,61,7,35,0.016,0.006,0.944,0.0,0.174,0.598,0.049,0.921
5772,0,0,67,2,7,1,4,13,0.0,0.0,0.944,0.031,0.152,0.01,0.028,0.342
5773,56,7,66,24,12,98,142,0,0.875,0.04,0.93,0.375,0.261,0.961,0.986,0.0
5774,1,2,67,18,10,4,9,2,0.016,0.011,0.944,0.281,0.217,0.039,0.062,0.053
5775,1,3,1,0,10,3,137,0,0.016,0.017,0.014,0.0,0.217,0.029,0.951,0.0
5776,0,2,67,1,14,2,4,8,0.0,0.011,0.944,0.016,0.304,0.02,0.028,0.211
5777,57,162,67,1,21,5,16,37,0.891,0.92,0.944,0.016,0.457,0.049,0.111,0.974
5778,55,165,67,0,29,5,135,31,0.859,0.938,0.944,0.0,0.63,0.049,0.938,0.816
5779,6,6,0,33,14,97,138,3,0.094,0.034,0.0,0.516,0.304,0.951,0.958,0.079
5780,3,0,0,18,11,0,1,34,0.047,0.0,0.0,0.281,0.239,0.0,0.007,0.895
5781,11,0,2,25,10,1,0,30,0.172,0.0,0.028,0.391,0.217,0.01,0.0,0.789
5782,11,0,0,38,10,1,0,5,0.172,0.0,0.0,0.594,0.217,0.01,0.0,0.132
5783,5,2,63,1,7,2,11,0,0.078,0.011,0.887,0.016,0.152,0.02,0.076,0.0
5784,1,6,65,2,9,2,28,34,0.016,0.034,0.915,0.031,0.196,0.02,0.194,0.895
5785,4,0,1,36,16,0,0,31,0.062,0.0,0.014,0.562,0.348,0.0,0.0,0.816
5786,4,6,62,26,11,1,5,28,0.062,0.034,0.873,0.406,0.239,0.01,0.035,0.737
5787,7,165,0,0,25,97,127,0,0.109,0.938,0.0,0.0,0.543,0.951,0.882,0.0
5788,57,2,65,2,6,2,5,25,0.891,0.011,0.915,0.031,0.13,0.02,0.035,0.658
5789,2,2,24,3,15,2,135,0,0.031,0.011,0.338,0.047,0.326,0.02,0.938,0.0
5790,10,168,67,41,33,100,142,0,0.156,0.955,0.944,0.641,0.717,0.98,0.986,0.0
5791,1,12,67,6,17,6,141,37,0.016,0.068,0.944,0.094,0.37,0.059,0.979,0.974
5792,0,0,0,17,14,0,1,36,0.0,0.0,0.0,0.266,0.304,0.0,0.007,0.947
5793,4,5,66,2,9,2,3,29,0.062,0.028,0.93,0.031,0.196,0.02,0.021,0.763
5794,5,1,67,32,25,2,3,37,0.078,0.006,0.944,0.5,0.543,0.02,0.021,0.974
5795,2,6,66,5,12,3,131,0,0.031,0.034,0.93,0.078,0.261,0.029,0.91,0.0
5796,0,3,67,1,13,3,134,31,0.0,0.017,0.944,0.016,0.283,0.029,0.931,0.816
5797,0,1,67,18,24,5,137,37,0.0,0.006,0.944,0.281,0.522,0.049,0.951,0.974
5798,9,3,0,62,11,0,0,3,0.141,0.017,0.0,0.969,0.239,0.0,0.0,0.079
5799,11,0,66,26,11,2,23,36,0.172,0.0,0.93,0.406,0.239,0.02,0.16,0.947
5800,11,1,0,38,10,0,0,5,0.172,0.006,0.0,0.594,0.217,0.0,0.0,0.132
5801,4,165,2,2,21,98,141,0,0.062,0.938,0.028,0.031,0.457,0.961,0.979,0.0
5802,13,3,0,61,11,0,0,4,0.203,0.017,0.0,0.953,0.239,0.0,0.0,0.105
5803,4,0,66,3,7,2,19,25,0.062,0.0,0.93,0.047,0.152,0.02,0.132,0.658
5804,0,0,66,1,7,1,11,37,0.0,0.0,0.93,0.016,0.152,0.01,0.076,0.974
5805,0,14,67,5,8,4,54,36,0.0,0.08,0.944,0.078,0.174,0.039,0.375,0.947
5806,0,16,66,4,19,8,138,37,0.0,0.091,0.93,0.062,0.413,0.078,0.958,0.974
5807,1,5,67,0,16,34,137,34,0.016,0.028,0.944,0.0,0.348,0.333,0.951,0.895
5808,3,166,67,0,29,96,142,34,0.047,0.943,0.944,0.0,0.63,0.941,0.986,0.895
5809,1,4,67,0,16,34,139,35,0.016,0.023,0.944,0.0,0.348,0.333,0.965,0.921
5810,0,0,0,1,10,1,4,31,0.0,0.0,0.0,0.016,0.217,0.01,0.028,0.816
5811,9,160,5,0,15,92,106,0,0.141,0.909,0.07,0.0,0.326,0.902,0.736,0.0
5812,7,3,0,55,13,0,2,26,0.109,0.017,0.0,0.859,0.283,0.0,0.014,0.684
5813,49,7,61,42,25,43,17,37,0.766,0.04,0.859,0.656,0.543,0.422,0.118,0.974
5814,29,166,66,42,36,99,142,37,0.453,0.943,0.93,0.656,0.783,0.971,0.986,0.974
5815,12,113,67,11,18,100,141,37,0.188,0.642,0.944,0.172,0.391,0.98,0.979,0.974
5816,57,168,67,60,36,100,143,37,0.891,0.955,0.944,0.938,0.783,0.98,0.993,0.974
5817,15,153,67,2,15,99,142,37,0.234,0.869,0.944,0.031,0.326,0.971,0.986,0.974
5818,54,167,67,4,28,95,142,37,0.844,0.949,0.944,0.062,0.609,0.931,0.986,0.974
5819,1,10,66,1,17,74,136,35,0.016,0.057,0.93,0.016,0.37,0.725,0.944,0.921
5820,28,3,0,61,11,0,1,0,0.438,0.017,0.0,0.953,0.239,0.0,0.007,0.0
5821,58,169,67,30,34,100,141,37,0.906,0.96,0.944,0.469,0.739,0.98,0.979,0.974
5822,11,23,67,61,37,98,137,37,0.172,0.131,0.944,0.953,0.804,0.961,0.951,0.974
5823,60,167,1,61,29,28,9,0,0.938,0.949,0.014,0.953,0.63,0.275,0.062,0.0
5824,26,6,0,62,11,0,0,1,0.406,0.034,0.0,0.969,0.239,0.0,0.0,0.026
5825,23,3,0,62,11,0,0,0,0.359,0.017,0.0,0.969,0.239,0.0,0.0,0.0
5826,49,142,67,17,37,100,141,37,0.766,0.807,0.944,0.266,0.804,0.98,0.979,0.974
5827,12,89,67,10,17,99,139,37,0.188,0.506,0.944,0.156,0.37,0.971,0.965,0.974
5828,57,169,3,62,32,37,16,2,0.891,0.96,0.042,0.969,0.696,0.363,0.111,0.053
5829,42,16,0,56,14,4,9,1,0.656,0.091,0.0,0.875,0.304,0.039,0.062,0.026
5830,26,9,0,62,12,2,0,1,0.406,0.051,0.0,0.969,0.261,0.02,0.0,0.026
5831,27,16,0,62,12,1,0,0,0.422,0.091,0.0,0.969,0.261,0.01,0.0,0.0
5832,59,18,0,62,24,1,0,0,0.922,0.102,0.0,0.969,0.522,0.01,0.0,0.0
5833,57,6,0,61,22,1,1,1,0.891,0.034,0.0,0.953,0.478,0.01,0.007,0.026
5834,53,165,66,1,27,97,143,2,0.828,0.938,0.93,0.016,0.587,0.951,0.993,0.053
5835,2,144,67,0,14,86,138,0,0.031,0.818,0.944,0.0,0.304,0.843,0.958,0.0
5836,60,169,67,44,34,100,143,36,0.938,0.96,0.944,0.688,0.739,0.98,0.993,0.947
5837,1,3,67,4,18,92,142,36,0.016,0.017,0.944,0.062,0.391,0.902,0.986,0.947
5838,52,166,67,1,29,96,143,35,0.812,0.943,0.944,0.016,0.63,0.941,0.993,0.921
5839,50,161,67,1,22,96,141,0,0.781,0.915,0.944,0.016,0.478,0.941,0.979,0.0
5840,20,131,67,37,37,100,142,37,0.312,0.744,0.944,0.578,0.804,0.98,0.986,0.974
5841,4,5,67,1,14,27,141,10,0.062,0.028,0.944,0.016,0.304,0.265,0.979,0.263
5842,57,164,66,0,26,99,142,10,0.891,0.932,0.93,0.0,0.565,0.971,0.986,0.263
5843,51,166,6,0,17,97,12,2,0.797,0.943,0.085,0.0,0.37,0.951,0.083,0.053
5844,1,152,67,0,14,91,139,0,0.016,0.864,0.944,0.0,0.304,0.892,0.965,0.0
5845,0,3,62,20,13,2,5,32,0.0,0.017,0.873,0.312,0.283,0.02,0.035,0.842
5846,57,166,66,20,26,100,143,6,0.891,0.943,0.93,0.312,0.565,0.98,0.993,0.158
5847,59,170,67,58,37,100,143,36,0.922,0.966,0.944,0.906,0.804,0.98,0.993,0.947
5848,52,160,67,18,33,100,143,36,0.812,0.909,0.944,0.281,0.717,0.98,0.993,0.947
5849,11,110,67,3,20,100,142,37,0.172,0.625,0.944,0.047,0.435,0.98,0.986,0.974
5850,12,108,67,11,18,100,139,37,0.188,0.614,0.944,0.172,0.391,0.98,0.965,0.974
5851,59,166,67,43,35,100,142,37,0.922,0.943,0.944,0.672,0.761,0.98,0.986,0.974
5852,12,107,67,12,18,100,141,37,0.188,0.608,0.944,0.188,0.391,0.98,0.979,0.974
